order_id,customer_id,order_date,ship_date,ship_mode,order_total
ORD002151,CUST00288,2024-02-06,2024-02-11,Standard,745.9
ORD002152,CUST00246,2023-08-31,2023-09-05,Standard,3730.21
ORD002153,CUST00872,2024-07-21,2024-07-26,Standard,1450.52
ORD002154,CUST00554,2023-12-30,2024-01-01,Express,3199.12
ORD002155,CUST00389,2024-02-29,2024-03-05,Standard,509.01
ORD002156,CUST01122,2023-01-22,2023-01-27,Standard,219.96
ORD002157,CUST00395,2024-02-27,2024-02-27,Same Day,321.42
ORD002158,CUST00280,2023-03-24,2023-03-29,Standard,102.62
ORD002159,CUST00474,2023-02-04,2023-02-06,Express,845.06
ORD002160,CUST00659,2023-02-09,2023-02-14,Standard,487.59
ORD002161,CUST01147,2024-10-14,2024-10-14,Same Day,1981.68
ORD002162,CUST00385,2024-12-22,2024-12-27,Standard,589.32
ORD002163,CUST00884,2024-09-13,2024-09-13,Same Day,472.79
ORD002164,CUST00811,2023-07-29,2023-07-29,Same Day,3824.63
ORD002165,CUST00884,2024-06-12,2024-06-17,Standard,3949.98
ORD002166,CUST00973,2024-01-03,2024-01-05,Express,23.14
ORD002167,CUST00051,2023-10-22,2023-10-24,Express,422.72
ORD002168,CUST00607,2023-06-11,2023-06-13,Express,1430.35
ORD002169,CUST00569,2024-11-11,2024-11-16,Standard,9824.37
ORD002170,CUST00396,2024-09-01,2024-09-06,Standard,4634.21
ORD002171,CUST00896,2024-11-03,2024-11-08,Standard,2204.05
ORD002172,CUST00447,2023-12-14,2023-12-16,Express,497.55
ORD002173,CUST00798,2023-06-09,2023-06-14,Standard,858.21
ORD002174,CUST00918,2023-10-15,2023-10-20,Standard,146.64
ORD002175,CUST00470,2023-03-11,2023-03-13,Express,6859.62
ORD002176,CUST00493,2023-11-23,2023-11-23,Same Day,100.87
ORD002177,CUST00523,2023-10-10,2023-10-15,Standard,1012.28
ORD002178,CUST01185,2023-02-16,2023-02-21,Standard,497.2
ORD002179,CUST00285,2024-08-02,2024-08-07,Standard,3756.89
ORD002180,CUST00554,2024-12-11,2024-12-16,Standard,8224.35
ORD002181,CUST00659,2023-11-10,2023-11-15,Standard,330.62
ORD002182,CUST00001,2023-09-27,2023-10-02,Standard,1216.54
ORD002183,CUST00118,2024-06-26,2024-06-28,Express,60.21
ORD002184,CUST01051,2024-03-21,2024-03-23,Express,2374.88
ORD002185,CUST00238,2023-12-17,2023-12-22,Standard,1358.83
ORD002186,CUST00578,2024-03-25,2024-03-30,Standard,1290.15
ORD002187,CUST01098,2024-05-27,2024-06-01,Standard,4910.04
ORD002188,CUST00971,2024-11-30,2024-12-02,Express,5025.01
ORD002189,CUST00928,2024-08-19,2024-08-24,Standard,164.37
ORD002190,CUST01086,2023-06-13,2023-06-18,Standard,3011.81
ORD002191,CUST00935,2023-10-05,2023-10-10,Standard,2793.74
ORD002192,CUST00758,2024-10-04,2024-10-09,Standard,841.5
ORD002193,CUST01008,2023-11-11,2023-11-16,Standard,5900.81
ORD002194,CUST00885,2023-12-19,2023-12-24,Standard,132.38
ORD002195,CUST00906,2024-09-14,2024-09-16,Express,574.74
ORD002196,CUST01026,2024-12-08,2024-12-10,Express,187.58
ORD002197,CUST01119,2024-01-24,2024-01-29,Standard,172.46
ORD002198,CUST00049,2024-09-27,2024-10-02,Standard,68.72
ORD002199,CUST00785,2023-07-21,2023-07-26,Standard,2543.25
ORD002200,CUST01193,2024-11-15,2024-11-20,Standard,5784.45
ORD002201,CUST01197,2024-08-06,2024-08-08,Express,297.7
ORD002202,CUST00929,2024-11-29,2024-12-01,Express,3414.48
ORD002203,CUST00786,2024-04-13,2024-04-18,Standard,2883.63
ORD002204,CUST01059,2023-07-27,2023-07-29,Express,2391.2
ORD002205,CUST00869,2024-11-19,2024-11-24,Standard,100.56
ORD002206,CUST00204,2023-03-12,2023-03-12,Same Day,245.52
ORD002207,CUST00567,2023-11-02,2023-11-07,Standard,127.28
ORD002208,CUST01131,2024-01-10,2024-01-15,Standard,226.08
ORD002209,CUST00268,2023-12-28,2024-01-02,Standard,559.02
ORD002210,CUST00666,2023-05-06,2023-05-11,Standard,685.51
ORD002211,CUST01157,2024-07-20,2024-07-22,Express,293.28
ORD002212,CUST00741,2024-01-11,2024-01-11,Same Day,588.32
ORD002213,CUST00379,2023-01-30,2023-02-01,Express,774.72
ORD002214,CUST00226,2023-09-13,2023-09-15,Express,1240.8
ORD002215,CUST00885,2024-11-07,2024-11-12,Standard,2888.26
ORD002216,CUST00202,2024-01-26,2024-01-28,Express,911.23
ORD002217,CUST00503,2024-07-09,2024-07-14,Standard,3242.39
ORD002218,CUST00249,2023-04-16,2023-04-18,Express,456.81
ORD002219,CUST00615,2024-10-19,2024-10-19,Same Day,433.22
ORD002220,CUST00249,2024-12-23,2024-12-25,Express,1304.88
ORD002221,CUST01154,2023-12-14,2023-12-19,Standard,44.83
ORD002222,CUST00616,2023-01-30,2023-02-01,Express,5252.75
ORD002223,CUST00065,2024-07-16,2024-07-21,Standard,725.95
ORD002224,CUST00314,2024-02-28,2024-03-04,Standard,855.89
ORD002225,CUST00178,2023-06-16,2023-06-21,Standard,771.87
ORD002226,CUST00244,2024-05-03,2024-05-08,Standard,7173.21
ORD002227,CUST00794,2024-11-25,2024-11-27,Express,94.6
ORD002228,CUST01200,2024-09-08,2024-09-10,Express,47.36
ORD002229,CUST00582,2024-07-19,2024-07-19,Same Day,348.96
ORD002230,CUST00634,2023-08-10,2023-08-12,Express,1183.6
ORD002231,CUST01048,2023-01-24,2023-01-26,Express,3523.79
ORD002232,CUST01077,2024-06-20,2024-06-25,Standard,4781.41
ORD002233,CUST00808,2023-12-05,2023-12-10,Standard,762.54
ORD002234,CUST00948,2023-09-24,2023-09-26,Express,201.74
ORD002235,CUST00333,2024-10-06,2024-10-08,Express,950.59
ORD002236,CUST00121,2024-06-28,2024-07-03,Standard,860.92
ORD002237,CUST01010,2023-06-09,2023-06-11,Express,2702.79
ORD002238,CUST00362,2024-05-31,2024-06-02,Express,708.61
ORD002239,CUST00687,2023-03-26,2023-03-28,Express,361.31
ORD002240,CUST00812,2023-05-28,2023-06-02,Standard,2086.48
ORD002241,CUST01114,2024-11-08,2024-11-10,Express,1236.81
ORD002242,CUST00065,2024-08-19,2024-08-24,Standard,273.27
ORD002243,CUST00674,2024-06-15,2024-06-17,Express,250.16
ORD002244,CUST00747,2023-06-24,2023-06-24,Same Day,5138.02
ORD002245,CUST00539,2024-04-15,2024-04-20,Standard,1630.42
ORD002246,CUST00224,2024-02-22,2024-02-22,Same Day,418.13
ORD002247,CUST00709,2023-06-17,2023-06-19,Express,93.59
ORD002248,CUST00337,2023-12-22,2023-12-27,Standard,2008.52
ORD002249,CUST00983,2023-01-03,2023-01-08,Standard,3018.46
ORD002250,CUST00536,2023-11-25,2023-11-27,Express,2127.56
ORD002251,CUST01119,2023-11-20,2023-11-25,Standard,3123.61
ORD002252,CUST00610,2024-07-02,2024-07-07,Standard,2402.34
ORD002253,CUST00994,2023-03-19,2023-03-24,Standard,609.84
ORD002254,CUST00864,2024-03-15,2024-03-17,Express,1185.68
ORD002255,CUST00470,2024-11-04,2024-11-06,Express,75.67
ORD002256,CUST00350,2024-05-16,2024-05-21,Standard,1611.37
ORD002257,CUST00842,2024-10-31,2024-10-31,Same Day,2762.59
ORD002258,CUST00280,2024-07-15,2024-07-17,Express,1236.28
ORD002259,CUST00147,2023-03-04,2023-03-06,Express,131.44
ORD002260,CUST00296,2023-07-31,2023-08-05,Standard,1324.04
ORD002261,CUST00570,2023-07-07,2023-07-09,Express,57.27
ORD002262,CUST00383,2023-11-08,2023-11-13,Standard,154.02
ORD002263,CUST00541,2024-08-05,2024-08-10,Standard,1980.6
ORD002264,CUST00155,2024-10-03,2024-10-08,Standard,2970.4
ORD002265,CUST00099,2023-11-22,2023-11-27,Standard,3008.7
ORD002266,CUST00181,2024-07-12,2024-07-17,Standard,4073.74
ORD002267,CUST00792,2024-02-03,2024-02-08,Standard,7293.73
ORD002268,CUST01023,2024-11-03,2024-11-08,Standard,1506.54
ORD002269,CUST00940,2023-08-15,2023-08-20,Standard,241.7
ORD002270,CUST00244,2024-03-21,2024-03-21,Same Day,159.57
ORD002271,CUST00540,2023-12-15,2023-12-17,Express,1277.91
ORD002272,CUST00239,2023-07-30,2023-08-04,Standard,1028.22
ORD002273,CUST00642,2024-11-16,2024-11-18,Express,597.12
ORD002274,CUST00937,2023-09-18,2023-09-23,Standard,455.23
ORD002275,CUST00881,2024-05-01,2024-05-06,Standard,2623.34
ORD002276,CUST00864,2023-02-20,2023-02-25,Standard,418.98
ORD002277,CUST00998,2024-12-04,2024-12-06,Express,894.5
ORD002278,CUST00682,2024-02-22,2024-02-27,Standard,1360.56
ORD002279,CUST00152,2024-03-16,2024-03-18,Express,190.91
ORD002280,CUST00012,2024-02-05,2024-02-10,Standard,1857.69
ORD002281,CUST00938,2023-02-10,2023-02-15,Standard,127.16
ORD002282,CUST00418,2024-03-14,2024-03-16,Express,410.48
ORD002283,CUST00774,2024-07-02,2024-07-04,Express,922.08
ORD002284,CUST00576,2024-04-06,2024-04-06,Same Day,337.8
ORD002285,CUST01001,2023-04-27,2023-04-27,Same Day,36.27
ORD002286,CUST00997,2024-12-21,2024-12-26,Standard,2550.09
ORD002287,CUST00631,2023-09-10,2023-09-12,Express,538.48
ORD002288,CUST00453,2023-12-17,2023-12-22,Standard,1132.75
ORD002289,CUST00558,2023-01-31,2023-02-05,Standard,788.67
ORD002290,CUST00644,2024-09-19,2024-09-24,Standard,2086.72
ORD002291,CUST00816,2023-09-10,2023-09-12,Express,2827.4
ORD002292,CUST00531,2024-05-04,2024-05-06,Express,5785.15
ORD002293,CUST00957,2024-08-11,2024-08-16,Standard,2725.1
ORD002294,CUST01180,2024-12-02,2024-12-04,Express,142.35
ORD002295,CUST00842,2024-01-03,2024-01-08,Standard,443.25
ORD002296,CUST01197,2023-05-11,2023-05-16,Standard,849.04
ORD002297,CUST00232,2024-09-17,2024-09-22,Standard,2051.48
ORD002298,CUST00403,2024-12-03,2024-12-08,Standard,353.55
ORD002299,CUST01074,2024-10-17,2024-10-17,Same Day,5177.94
ORD002300,CUST00798,2023-12-26,2023-12-31,Standard,3899.15
ORD002301,CUST00634,2023-08-22,2023-08-27,Standard,211.32
ORD002302,CUST01085,2023-03-30,2023-04-01,Express,1434.7
ORD002303,CUST00284,2024-07-13,2024-07-18,Standard,263.67
ORD002304,CUST00290,2023-06-14,2023-06-19,Standard,4461.85
ORD002305,CUST00100,2023-12-07,2023-12-12,Standard,1313.93
ORD002306,CUST01120,2024-12-17,2024-12-22,Standard,143.96
ORD002307,CUST00303,2023-10-15,2023-10-20,Standard,3043.46
ORD002308,CUST00436,2023-11-20,2023-11-25,Standard,1784.74
ORD002309,CUST00698,2023-05-04,2023-05-09,Standard,851.84
ORD002310,CUST00061,2023-06-30,2023-07-05,Standard,319.54
ORD002311,CUST00313,2024-11-12,2024-11-14,Express,868.41
ORD002312,CUST00892,2023-01-28,2023-02-02,Standard,2200.08
ORD002313,CUST01074,2024-12-24,2024-12-29,Standard,1993.58
ORD002314,CUST00041,2024-04-26,2024-05-01,Standard,720.69
ORD002315,CUST00187,2024-07-11,2024-07-16,Standard,3466.81
ORD002316,CUST00772,2024-07-18,2024-07-18,Same Day,1098.56
ORD002317,CUST00634,2023-06-16,2023-06-21,Standard,3156.52
ORD002318,CUST00252,2024-12-03,2024-12-08,Standard,651.93
ORD002319,CUST00946,2024-05-20,2024-05-22,Express,1186.26
ORD002320,CUST00598,2023-05-03,2023-05-08,Standard,289.68
ORD002321,CUST00038,2024-10-22,2024-10-27,Standard,104.88
ORD002322,CUST00325,2023-11-09,2023-11-11,Express,2163.0
ORD002323,CUST00805,2023-03-28,2023-04-02,Standard,767.74
ORD002324,CUST00904,2023-12-17,2023-12-22,Standard,594.98
ORD002325,CUST00154,2024-09-17,2024-09-22,Standard,1007.33
ORD002326,CUST01054,2023-04-07,2023-04-09,Express,450.47
ORD002327,CUST00062,2023-06-08,2023-06-13,Standard,4107.37
ORD002328,CUST00651,2024-07-10,2024-07-12,Express,1716.22
ORD002329,CUST00277,2024-03-13,2024-03-18,Standard,4609.76
ORD002330,CUST01111,2024-12-22,2024-12-27,Standard,2475.62
ORD002331,CUST00706,2023-04-09,2023-04-14,Standard,1788.74
ORD002332,CUST00998,2023-09-18,2023-09-20,Express,564.98
ORD002333,CUST00245,2024-07-28,2024-07-30,Express,5587.48
ORD002334,CUST00667,2023-11-03,2023-11-08,Standard,164.3
ORD002335,CUST00959,2024-10-29,2024-10-31,Express,7674.48
ORD002336,CUST00778,2024-01-21,2024-01-26,Standard,295.9
ORD002337,CUST01195,2024-09-15,2024-09-20,Standard,146.86
ORD002338,CUST00546,2024-11-08,2024-11-13,Standard,3899.15
ORD002339,CUST00210,2024-09-22,2024-09-24,Express,303.04
ORD002340,CUST00083,2023-11-21,2023-11-26,Standard,552.44
ORD002341,CUST01091,2023-11-05,2023-11-10,Standard,2160.06
ORD002342,CUST00197,2023-05-10,2023-05-12,Express,5698.55
ORD002343,CUST00597,2023-07-25,2023-07-30,Standard,1935.34
ORD002344,CUST00116,2024-02-04,2024-02-06,Express,529.8
ORD002345,CUST00600,2024-03-24,2024-03-29,Standard,3497.52
ORD002346,CUST00726,2023-08-13,2023-08-18,Standard,1670.21
ORD002347,CUST01084,2024-12-26,2024-12-31,Standard,115.71
ORD002348,CUST00775,2024-01-19,2024-01-21,Express,3367.5
ORD002349,CUST00067,2023-10-10,2023-10-15,Standard,191.76
ORD002350,CUST00808,2024-01-18,2024-01-20,Express,536.46
ORD002351,CUST00109,2023-10-03,2023-10-05,Express,2737.91
ORD002352,CUST00433,2023-12-27,2023-12-29,Express,4270.1
ORD002353,CUST01006,2023-10-07,2023-10-09,Express,5331.88
ORD002354,CUST00888,2023-08-08,2023-08-13,Standard,6809.49
ORD002355,CUST00115,2023-11-25,2023-11-25,Same Day,130.19
ORD002356,CUST00510,2024-07-06,2024-07-11,Standard,2513.62
ORD002357,CUST00532,2024-12-30,2024-12-30,Same Day,149.2
ORD002358,CUST00029,2024-11-19,2024-11-24,Standard,292.49
ORD002359,CUST00534,2024-03-18,2024-03-23,Standard,1360.56
ORD002360,CUST00960,2023-11-16,2023-11-18,Express,1430.35
ORD002361,CUST00716,2023-09-07,2023-09-12,Standard,821.88
ORD002362,CUST00830,2023-07-27,2023-08-01,Standard,808.52
ORD002363,CUST00053,2024-07-03,2024-07-05,Express,362.25
ORD002364,CUST00223,2024-11-30,2024-12-02,Express,491.04
ORD002365,CUST00619,2024-10-06,2024-10-11,Standard,3052.38
ORD002366,CUST00346,2024-09-27,2024-09-29,Express,1669.69
ORD002367,CUST01147,2024-11-28,2024-12-03,Standard,368.82
ORD002368,CUST00905,2024-10-23,2024-10-28,Standard,250.1
ORD002369,CUST00529,2024-05-30,2024-06-04,Standard,2956.87
ORD002370,CUST00421,2023-08-22,2023-08-27,Standard,208.84
ORD002371,CUST01068,2024-04-18,2024-04-20,Express,298.08
ORD002372,CUST00273,2024-11-03,2024-11-08,Standard,7813.84
ORD002373,CUST01020,2024-10-23,2024-10-28,Standard,261.97
ORD002374,CUST00816,2024-04-01,2024-04-03,Express,818.2
ORD002375,CUST00776,2023-11-25,2023-11-30,Standard,7487.28
ORD002376,CUST01041,2024-05-09,2024-05-09,Same Day,107.63
ORD002377,CUST00399,2024-09-28,2024-09-30,Express,615.46
ORD002378,CUST00900,2024-03-16,2024-03-21,Standard,45.92
ORD002379,CUST00189,2024-06-24,2024-06-26,Express,4046.52
ORD002380,CUST00842,2024-09-19,2024-09-19,Same Day,3380.5
ORD002381,CUST00337,2024-03-07,2024-03-09,Express,2963.81
ORD002382,CUST00429,2024-11-13,2024-11-18,Standard,700.74
ORD002383,CUST00216,2023-11-15,2023-11-15,Same Day,1514.12
ORD002384,CUST01098,2024-03-19,2024-03-24,Standard,6400.41
ORD002385,CUST00605,2024-11-15,2024-11-20,Standard,1418.37
ORD002386,CUST00550,2024-05-07,2024-05-09,Express,1843.86
ORD002387,CUST00654,2024-02-10,2024-02-12,Express,332.97
ORD002388,CUST01132,2024-12-11,2024-12-16,Standard,532.89
ORD002389,CUST00928,2023-06-22,2023-06-27,Standard,1231.19
ORD002390,CUST00522,2024-11-08,2024-11-13,Standard,4233.48
ORD002391,CUST00591,2023-08-18,2023-08-20,Express,2794.62
ORD002392,CUST00185,2024-11-30,2024-12-02,Express,1229.39
ORD002393,CUST00768,2024-06-29,2024-07-04,Standard,422.25
ORD002394,CUST00932,2023-12-26,2023-12-31,Standard,3700.45
ORD002395,CUST00925,2024-11-06,2024-11-11,Standard,1288.88
ORD002396,CUST00733,2023-12-21,2023-12-23,Express,1816.85
ORD002397,CUST00524,2024-03-03,2024-03-08,Standard,2921.86
ORD002398,CUST01059,2023-01-08,2023-01-13,Standard,528.4
ORD002399,CUST00053,2024-06-07,2024-06-12,Standard,4073.41
ORD002400,CUST00482,2023-09-15,2023-09-17,Express,40.38
ORD002401,CUST00765,2024-07-31,2024-08-05,Standard,1770.05
ORD002402,CUST00906,2023-10-20,2023-10-22,Express,598.78
ORD002403,CUST01017,2024-11-28,2024-12-03,Standard,141.42
ORD002404,CUST00559,2023-11-27,2023-11-27,Same Day,1423.52
ORD002405,CUST00606,2023-09-06,2023-09-08,Express,2159.58
ORD002406,CUST00633,2024-04-27,2024-05-02,Standard,399.02
ORD002407,CUST00160,2023-05-05,2023-05-07,Express,8416.9
ORD002408,CUST00444,2023-04-05,2023-04-07,Express,333.93
ORD002409,CUST00661,2023-07-10,2023-07-15,Standard,1090.38
ORD002410,CUST00071,2024-07-31,2024-08-05,Standard,2420.79
ORD002411,CUST00302,2023-10-27,2023-10-29,Express,78.86
ORD002412,CUST00971,2023-02-28,2023-03-02,Express,43.85
ORD002413,CUST00981,2024-11-12,2024-11-17,Standard,318.19
ORD002414,CUST00541,2023-08-19,2023-08-24,Standard,141.76
ORD002415,CUST00484,2024-09-12,2024-09-17,Standard,316.4
ORD002416,CUST00701,2023-02-05,2023-02-10,Standard,2072.36
ORD002417,CUST00084,2023-07-12,2023-07-17,Standard,1370.5
ORD002418,CUST00513,2024-07-10,2024-07-15,Standard,517.68
ORD002419,CUST00645,2023-01-19,2023-01-21,Express,3680.33
ORD002420,CUST00705,2024-12-26,2024-12-31,Standard,772.46
ORD002421,CUST00931,2023-03-18,2023-03-23,Standard,574.92
ORD002422,CUST00669,2023-12-03,2023-12-05,Express,439.45
ORD002423,CUST00194,2024-06-19,2024-06-24,Standard,4490.11
ORD002424,CUST00326,2023-01-10,2023-01-15,Standard,879.06
ORD002425,CUST00533,2024-11-15,2024-11-20,Standard,723.24
ORD002426,CUST01001,2023-09-23,2023-09-25,Express,2901.44
ORD002427,CUST00164,2023-07-27,2023-07-29,Express,6910.92
ORD002428,CUST00637,2024-11-26,2024-12-01,Standard,485.06
ORD002429,CUST00582,2023-12-05,2023-12-05,Same Day,1094.48
ORD002430,CUST00472,2023-12-17,2023-12-22,Standard,200.9
ORD002431,CUST00009,2023-07-24,2023-07-24,Same Day,567.19
ORD002432,CUST01187,2024-07-09,2024-07-14,Standard,4380.68
ORD002433,CUST00463,2023-03-21,2023-03-26,Standard,2687.75
ORD002434,CUST00787,2024-01-26,2024-01-31,Standard,975.17
ORD002435,CUST00745,2024-07-31,2024-08-05,Standard,381.28
ORD002436,CUST00227,2024-11-09,2024-11-14,Standard,3193.77
ORD002437,CUST00007,2024-12-07,2024-12-09,Express,6351.7
ORD002438,CUST01179,2024-05-29,2024-06-03,Standard,240.58
ORD002439,CUST01037,2023-05-14,2023-05-19,Standard,445.88
ORD002440,CUST01125,2024-12-02,2024-12-04,Express,4498.23
ORD002441,CUST00129,2024-11-07,2024-11-07,Same Day,90.68
ORD002442,CUST00555,2023-03-01,2023-03-03,Express,970.65
ORD002443,CUST00208,2024-12-29,2024-12-31,Express,4160.87
ORD002444,CUST01114,2024-03-12,2024-03-17,Standard,518.67
ORD002445,CUST00396,2023-12-29,2023-12-31,Express,4446.97
ORD002446,CUST00052,2024-12-24,2024-12-26,Express,337.8
ORD002447,CUST01182,2024-03-13,2024-03-18,Standard,458.63
ORD002448,CUST00533,2023-06-24,2023-06-29,Standard,1914.89
ORD002449,CUST00332,2023-01-31,2023-02-02,Express,331.46
ORD002450,CUST00707,2024-08-22,2024-08-27,Standard,3026.49
ORD002451,CUST00413,2023-11-15,2023-11-17,Express,1980.07
ORD002452,CUST00423,2024-01-08,2024-01-13,Standard,963.03
ORD002453,CUST00853,2023-12-15,2023-12-20,Standard,1104.2
ORD002454,CUST00786,2023-09-03,2023-09-08,Standard,1655.14
ORD002455,CUST00517,2024-07-25,2024-07-30,Standard,73.43
ORD002456,CUST00243,2024-09-05,2024-09-07,Express,100.95
ORD002457,CUST00937,2023-05-17,2023-05-19,Express,836.64
ORD002458,CUST00812,2023-12-17,2023-12-22,Standard,597.51
ORD002459,CUST00328,2023-03-08,2023-03-13,Standard,2311.54
ORD002460,CUST00649,2024-10-12,2024-10-12,Same Day,1883.88
ORD002461,CUST00088,2023-11-09,2023-11-09,Same Day,378.35
ORD002462,CUST01045,2024-10-31,2024-11-05,Standard,319.54
ORD002463,CUST00421,2024-07-05,2024-07-07,Express,50.62
ORD002464,CUST00564,2023-06-04,2023-06-09,Standard,2038.28
ORD002465,CUST00346,2024-02-28,2024-03-04,Standard,1420.61
ORD002466,CUST01128,2023-02-01,2023-02-06,Standard,1945.58
ORD002467,CUST00132,2024-04-26,2024-05-01,Standard,248.2
ORD002468,CUST00625,2024-07-02,2024-07-04,Express,3078.31
ORD002469,CUST00381,2024-12-22,2024-12-24,Express,3771.42
ORD002470,CUST00165,2024-11-03,2024-11-08,Standard,3474.5
ORD002471,CUST01100,2024-12-08,2024-12-13,Standard,4535.74
ORD002472,CUST00689,2024-11-13,2024-11-18,Standard,1140.11
ORD002473,CUST00996,2024-07-11,2024-07-13,Express,5642.07
ORD002474,CUST00237,2023-04-16,2023-04-18,Express,3244.97
ORD002475,CUST00243,2024-01-24,2024-01-29,Standard,55.06
ORD002476,CUST00869,2023-08-19,2023-08-19,Same Day,443.8
ORD002477,CUST00046,2023-12-12,2023-12-12,Same Day,2527.62
ORD002478,CUST00441,2024-08-16,2024-08-16,Same Day,332.35
ORD002479,CUST01112,2024-04-25,2024-04-27,Express,284.76
ORD002480,CUST00547,2023-10-02,2023-10-07,Standard,1828.05
ORD002481,CUST00453,2023-11-10,2023-11-12,Express,69.02
ORD002482,CUST00192,2024-06-21,2024-06-26,Standard,683.06
ORD002483,CUST00681,2024-11-14,2024-11-19,Standard,268.68
ORD002484,CUST01146,2024-11-11,2024-11-13,Express,189.84
ORD002485,CUST00425,2024-06-18,2024-06-23,Standard,462.36
ORD002486,CUST00266,2024-10-06,2024-10-11,Standard,1663.99
ORD002487,CUST01193,2023-09-30,2023-10-05,Standard,258.03
ORD002488,CUST00683,2024-11-28,2024-12-03,Standard,101.01
ORD002489,CUST00522,2023-05-21,2023-05-26,Standard,820.86
ORD002490,CUST00323,2024-06-03,2024-06-08,Standard,814.47
ORD002491,CUST00081,2023-12-29,2023-12-31,Express,505.05
ORD002492,CUST00798,2024-12-07,2024-12-09,Express,189.84
ORD002493,CUST00337,2023-03-14,2023-03-14,Same Day,466.49
ORD002494,CUST00500,2023-12-11,2023-12-13,Express,164.37
ORD002495,CUST00949,2023-04-30,2023-05-05,Standard,204.58
ORD002496,CUST00071,2024-12-26,2024-12-26,Same Day,742.97
ORD002497,CUST00217,2024-11-01,2024-11-03,Express,295.15
ORD002498,CUST00152,2024-07-20,2024-07-25,Standard,1429.67
ORD002499,CUST01163,2024-12-08,2024-12-13,Standard,1467.64
ORD002500,CUST00515,2023-03-24,2023-03-26,Express,144.96
ORD002501,CUST00045,2023-01-31,2023-02-02,Express,699.73
ORD002502,CUST00438,2023-07-24,2023-07-24,Same Day,928.94
ORD002503,CUST00194,2024-01-01,2024-01-03,Express,158.45
ORD002504,CUST01087,2023-11-09,2023-11-14,Standard,1257.58
ORD002505,CUST00674,2023-01-15,2023-01-15,Same Day,565.78
ORD002506,CUST00329,2024-06-10,2024-06-15,Standard,546.97
ORD002507,CUST00909,2023-11-29,2023-12-04,Standard,518.98
ORD002508,CUST00463,2023-10-22,2023-10-27,Standard,33.6
ORD002509,CUST01014,2024-07-26,2024-07-28,Express,1618.61
ORD002510,CUST00039,2023-12-19,2023-12-24,Standard,1225.64
ORD002511,CUST00202,2023-12-01,2023-12-06,Standard,5685.28
ORD002512,CUST00537,2024-08-29,2024-08-31,Express,635.29
ORD002513,CUST00314,2023-11-28,2023-12-03,Standard,1353.11
ORD002514,CUST00492,2024-02-08,2024-02-10,Express,4039.92
ORD002515,CUST00066,2024-07-06,2024-07-11,Standard,165.44
ORD002516,CUST00204,2023-02-27,2023-03-01,Express,1905.34
ORD002517,CUST00229,2024-12-09,2024-12-11,Express,897.38
ORD002518,CUST00356,2023-05-27,2023-06-01,Standard,100.95
ORD002519,CUST00773,2024-08-09,2024-08-14,Standard,1106.06
