order_item_id,order_id,product_id,quantity,discount,net_sales,profit
2216,ORD001282,PROD0135,2,0.2,30.27,10.71
2217,ORD001282,PROD0050,4,0.0,354.6,154.36
2218,ORD001283,PROD0018,4,0.1,713.66,299.86
2219,ORD001284,PROD0008,2,0.15,325.79,111.91
2220,ORD001284,PROD0059,4,0.2,315.26,84.42
2221,ORD001285,PROD0004,5,0.0,6984.35,2969.6
2222,ORD001285,PROD0128,2,0.0,163.92,43.38
2223,ORD001285,PROD0020,2,0.05,341.9,112.08
2224,ORD001286,PROD0034,3,0.1,861.27,216.51
2225,ORD001286,PROD0031,2,0.15,602.62,103.6
2226,ORD001287,PROD0119,4,0.0,195.6,79.84
2227,ORD001288,PROD0015,5,0.1,1231.29,303.84
2228,ORD001289,PROD0024,4,0.0,1183.6,479.16
2229,ORD001290,PROD0121,3,0.0,93.24,33.48
2230,ORD001290,PROD0043,2,0.0,1784.74,678.54
2231,ORD001290,PROD0011,5,0.1,5337.63,1704.28
2232,ORD001290,PROD0108,4,0.1,118.3,32.02
2233,ORD001291,PROD0029,2,0.05,468.27,220.97
2234,ORD001292,PROD0033,1,0.0,472.79,215.4
2235,ORD001292,PROD0119,5,0.0,244.5,99.8
2236,ORD001293,PROD0094,2,0.0,374.24,171.36
2237,ORD001294,PROD0065,2,0.0,20.98,9.36
2238,ORD001295,PROD0029,1,0.0,246.46,122.81
2239,ORD001296,PROD0018,4,0.0,792.96,379.16
2240,ORD001297,PROD0119,2,0.0,97.8,39.92
2241,ORD001297,PROD0031,1,0.15,301.31,51.8
2242,ORD001297,PROD0057,5,0.05,1736.65,778.0
2243,ORD001298,PROD0132,3,0.2,76.06,7.39
2244,ORD001299,PROD0027,5,0.0,2868.15,757.05
2245,ORD001299,PROD0086,5,0.1,452.52,155.02
2246,ORD001300,PROD0098,1,0.05,85.41,24.46
2247,ORD001301,PROD0066,2,0.15,124.97,22.07
2248,ORD001301,PROD0019,1,0.15,728.99,190.3
2249,ORD001302,PROD0101,1,0.1,147.93,54.31
2250,ORD001303,PROD0132,4,0.0,126.76,35.2
2251,ORD001304,PROD0066,3,0.0,220.53,66.18
2252,ORD001304,PROD0085,4,0.0,264.76,94.48
2253,ORD001305,PROD0149,3,0.0,588.87,290.1
2254,ORD001305,PROD0061,3,0.2,169.7,46.07
2255,ORD001305,PROD0117,1,0.05,236.35,50.49
2256,ORD001306,PROD0038,2,0.2,1378.34,318.04
2257,ORD001307,PROD0034,4,0.05,1212.16,352.48
2258,ORD001307,PROD0135,3,0.1,51.08,21.74
2259,ORD001307,PROD0070,5,0.0,241.35,69.65
2260,ORD001308,PROD0003,3,0.0,4332.39,1530.39
2261,ORD001309,PROD0117,2,0.15,422.94,51.22
2262,ORD001310,PROD0044,4,0.0,1981.68,534.84
2263,ORD001311,PROD0089,5,0.0,241.7,71.5
2264,ORD001311,PROD0082,1,0.0,19.09,9.4
2265,ORD001312,PROD0106,2,0.0,220.8,94.74
2266,ORD001313,PROD0136,3,0.0,73.08,35.43
2267,ORD001313,PROD0037,3,0.0,2693.28,1225.5
2268,ORD001314,PROD0026,3,0.0,2040.84,805.56
2269,ORD001315,PROD0144,2,0.05,301.89,138.63
2270,ORD001316,PROD0149,5,0.0,981.45,483.5
2271,ORD001316,PROD0022,5,0.0,3250.1,991.95
2272,ORD001317,PROD0057,1,0.05,347.33,155.6
2273,ORD001317,PROD0115,4,0.05,303.09,137.37
2274,ORD001317,PROD0144,4,0.0,635.56,309.04
2275,ORD001318,PROD0130,4,0.0,337.8,164.28
2276,ORD001319,PROD0131,1,0.0,105.68,46.47
2277,ORD001320,PROD0080,2,0.05,124.64,42.8
2278,ORD001320,PROD0013,3,0.0,2698.56,1092.87
2279,ORD001321,PROD0084,1,0.15,81.5,20.0
2280,ORD001321,PROD0138,3,0.0,539.79,258.78
2281,ORD001322,PROD0105,5,0.15,1237.09,209.29
2282,ORD001323,PROD0002,1,0.0,1004.26,457.1
2283,ORD001323,PROD0075,4,0.1,187.96,73.84
2284,ORD001324,PROD0031,4,0.0,1417.92,419.88
2285,ORD001324,PROD0005,3,0.0,2615.13,752.22
2286,ORD001325,PROD0113,4,0.0,138.0,47.4
2287,ORD001326,PROD0133,3,0.15,597.9,222.99
2288,ORD001326,PROD0144,1,0.0,158.89,77.26
2289,ORD001326,PROD0016,1,0.1,1010.25,360.13
2290,ORD001327,PROD0143,4,0.0,289.8,77.92
2291,ORD001327,PROD0103,1,0.0,224.66,86.58
2292,ORD001327,PROD0081,3,0.1,150.44,31.76
2293,ORD001327,PROD0053,5,0.2,2584.64,847.49
2294,ORD001328,PROD0146,3,0.15,136.42,17.92
2295,ORD001328,PROD0033,1,0.0,472.79,215.4
2296,ORD001328,PROD0081,3,0.0,167.16,48.48
2297,ORD001329,PROD0094,4,0.0,748.48,342.72
2298,ORD001329,PROD0057,2,0.15,621.54,238.08
2299,ORD001330,PROD0123,3,0.15,589.51,135.91
2300,ORD001331,PROD0057,4,0.05,1389.32,622.4
2301,ORD001331,PROD0108,1,0.05,31.22,9.65
2302,ORD001331,PROD0069,2,0.05,143.77,44.97
2303,ORD001332,PROD0112,3,0.1,548.86,205.78
2304,ORD001332,PROD0049,4,0.0,3491.16,1456.16
2305,ORD001332,PROD0036,3,0.1,1024.14,190.02
2306,ORD001332,PROD0126,1,0.0,200.9,88.0
2307,ORD001333,PROD0057,2,0.05,694.66,311.2
2308,ORD001334,PROD0035,2,0.0,1442.44,603.7
2309,ORD001335,PROD0097,2,0.0,595.8,168.76
2310,ORD001335,PROD0027,3,0.0,1720.89,454.23
2311,ORD001335,PROD0056,5,0.1,1625.89,368.39
2312,ORD001336,PROD0138,3,0.1,485.81,204.8
2313,ORD001337,PROD0052,1,0.15,328.76,90.59
2314,ORD001337,PROD0071,2,0.15,169.17,34.53
2315,ORD001337,PROD0057,4,0.2,1169.95,403.03
2316,ORD001338,PROD0117,4,0.0,995.16,251.72
2317,ORD001338,PROD0057,3,0.0,1096.83,521.64
2318,ORD001339,PROD0072,5,0.05,355.87,105.62
2319,ORD001339,PROD0020,2,0.0,359.9,130.08
2320,ORD001339,PROD0052,1,0.1,348.1,109.93
2321,ORD001339,PROD0008,2,0.0,383.28,169.4
2322,ORD001340,PROD0019,4,0.05,3258.99,1104.23
2323,ORD001341,PROD0107,5,0.0,282.85,81.15
2324,ORD001342,PROD0040,5,0.0,3757.75,1131.4
2325,ORD001343,PROD0142,3,0.0,263.67,102.99
2326,ORD001344,PROD0097,4,0.0,1191.6,337.52
2327,ORD001344,PROD0116,2,0.0,330.88,128.62
2328,ORD001345,PROD0079,4,0.05,240.58,101.62
2329,ORD001345,PROD0015,1,0.05,259.94,74.45
2330,ORD001346,PROD0019,2,0.0,1715.26,637.88
2331,ORD001346,PROD0073,1,0.05,34.43,15.25
2332,ORD001346,PROD0077,2,0.0,56.72,24.26
2333,ORD001346,PROD0003,1,0.0,1444.13,510.13
2334,ORD001347,PROD0002,4,0.0,4017.04,1828.4
2335,ORD001347,PROD0115,1,0.0,79.76,38.33
2336,ORD001348,PROD0016,4,0.0,4490.0,1889.52
2337,ORD001348,PROD0121,2,0.0,62.16,22.32
2338,ORD001349,PROD0003,1,0.0,1444.13,510.13
2339,ORD001349,PROD0147,5,0.15,845.75,168.95
2340,ORD001350,PROD0035,2,0.0,1442.44,603.7
2341,ORD001350,PROD0130,1,0.0,84.45,41.07
2342,ORD001351,PROD0148,1,0.05,42.59,11.42
2343,ORD001352,PROD0105,3,0.15,742.25,125.57
2344,ORD001353,PROD0107,1,0.05,53.74,13.4
2345,ORD001353,PROD0118,4,0.05,584.29,241.57
2346,ORD001354,PROD0028,1,0.0,768.91,265.91
2347,ORD001355,PROD0066,3,0.1,198.48,44.13
2348,ORD001355,PROD0137,5,0.05,391.02,111.87
2349,ORD001356,PROD0147,1,0.0,199.0,63.64
2350,ORD001356,PROD0117,3,0.0,746.37,188.79
2351,ORD001357,PROD0131,3,0.05,301.19,123.56
2352,ORD001357,PROD0077,3,0.0,85.08,36.39
2353,ORD001357,PROD0075,1,0.1,46.99,18.46
2354,ORD001357,PROD0043,3,0.1,2409.4,750.1
2355,ORD001358,PROD0106,5,0.0,552.0,236.85
2356,ORD001358,PROD0105,3,0.05,829.58,212.9
2357,ORD001359,PROD0113,4,0.15,117.3,26.7
2358,ORD001360,PROD0001,4,0.0,4169.68,1792.56
2359,ORD001361,PROD0003,4,0.0,5776.52,2040.52
2360,ORD001361,PROD0022,1,0.0,650.02,198.39
2361,ORD001362,PROD0075,3,0.15,133.14,47.55
2362,ORD001362,PROD0026,5,0.15,2891.19,832.39
2363,ORD001363,PROD0109,5,0.0,273.95,78.25
2364,ORD001363,PROD0056,3,0.15,921.34,166.84
2365,ORD001363,PROD0068,4,0.05,318.36,109.8
2366,ORD001363,PROD0069,3,0.0,227.01,78.81
2367,ORD001364,PROD0147,3,0.1,537.3,131.22
2368,ORD001364,PROD0050,1,0.0,88.65,38.59
2369,ORD001365,PROD0113,3,0.0,103.5,35.55
2370,ORD001365,PROD0149,1,0.0,196.29,96.7
2371,ORD001365,PROD0030,2,0.0,2540.68,1029.04
2372,ORD001365,PROD0016,2,0.05,2132.75,832.51
2373,ORD001366,PROD0074,2,0.0,132.38,52.34
2374,ORD001366,PROD0007,3,0.0,3300.12,1236.9
2375,ORD001367,PROD0047,2,0.0,1238.46,509.32
2376,ORD001368,PROD0043,3,0.0,2677.11,1017.81
2377,ORD001369,PROD0019,1,0.0,857.63,318.94
2378,ORD001369,PROD0050,3,0.15,226.06,75.88
2379,ORD001369,PROD0100,5,0.05,593.99,269.54
2380,ORD001370,PROD0049,1,0.1,785.51,276.76
2381,ORD001371,PROD0139,4,0.05,607.13,243.25
2382,ORD001371,PROD0087,1,0.0,70.1,17.7
2383,ORD001372,PROD0067,2,0.1,90.43,35.23
2384,ORD001372,PROD0009,4,0.0,3709.96,1285.64
2385,ORD001372,PROD0150,1,0.15,117.39,39.26
2386,ORD001373,PROD0085,2,0.05,125.76,40.62
2387,ORD001373,PROD0144,3,0.1,429.0,184.11
2388,ORD001374,PROD0076,3,0.0,258.84,87.66
2389,ORD001374,PROD0042,5,0.0,3332.45,1008.85
2390,ORD001375,PROD0030,4,0.05,4827.29,1804.01
2391,ORD001376,PROD0052,4,0.0,1547.12,594.44
2392,ORD001376,PROD0072,5,0.0,374.6,124.35
2393,ORD001376,PROD0148,3,0.05,127.77,34.26
2394,ORD001377,PROD0085,3,0.0,198.57,70.86
2395,ORD001378,PROD0128,1,0.15,69.67,9.4
2396,ORD001379,PROD0112,1,0.1,182.95,68.59
2397,ORD001379,PROD0010,5,0.15,6183.45,1952.55
2398,ORD001380,PROD0041,3,0.0,582.39,247.11
2399,ORD001380,PROD0019,5,0.15,3644.93,951.48
2400,ORD001381,PROD0150,4,0.0,552.44,239.92
2401,ORD001382,PROD0095,5,0.0,505.05,218.75
2402,ORD001383,PROD0029,1,0.0,246.46,122.81
2403,ORD001384,PROD0029,4,0.05,936.55,441.95
2404,ORD001385,PROD0023,5,0.05,6472.11,1399.71
2405,ORD001386,PROD0040,2,0.05,1427.94,377.4
2406,ORD001387,PROD0050,2,0.0,177.3,77.18
2407,ORD001387,PROD0059,2,0.0,197.04,81.62
2408,ORD001387,PROD0149,3,0.1,529.98,231.21
2409,ORD001387,PROD0013,1,0.1,809.57,274.34
2410,ORD001388,PROD0147,1,0.0,199.0,63.64
2411,ORD001389,PROD0052,1,0.0,386.78,148.61
2412,ORD001390,PROD0115,5,0.0,398.8,191.65
2413,ORD001391,PROD0083,4,0.0,54.4,24.16
2414,ORD001392,PROD0133,5,0.0,1172.35,547.5
2415,ORD001393,PROD0129,5,0.0,316.4,110.2
2416,ORD001394,PROD0114,2,0.1,252.32,105.74
2417,ORD001395,PROD0144,5,0.0,794.45,386.3
2418,ORD001396,PROD0048,1,0.2,93.06,6.3
2419,ORD001397,PROD0099,4,0.0,628.2,223.4
2420,ORD001397,PROD0135,1,0.0,18.92,9.14
2421,ORD001398,PROD0074,3,0.0,198.57,78.51
2422,ORD001399,PROD0150,3,0.0,414.33,179.94
2423,ORD001400,PROD0134,4,0.0,403.48,132.84
2424,ORD001400,PROD0109,3,0.2,131.5,14.08
2425,ORD001401,PROD0075,3,0.0,156.63,71.04
2426,ORD001401,PROD0117,2,0.0,497.58,125.86
2427,ORD001402,PROD0019,3,0.15,2186.96,570.89
2428,ORD001402,PROD0111,5,0.0,1335.0,566.75
2429,ORD001403,PROD0098,3,0.05,256.24,73.39
2430,ORD001403,PROD0020,5,0.0,899.75,325.2
2431,ORD001404,PROD0006,3,0.1,1433.73,336.3
2432,ORD001404,PROD0063,3,0.15,205.15,58.39
2433,ORD001405,PROD0145,4,0.0,172.28,55.64
2434,ORD001405,PROD0068,4,0.05,318.36,109.8
2435,ORD001405,PROD0117,2,0.05,472.7,100.98
2436,ORD001406,PROD0095,5,0.0,505.05,218.75
2437,ORD001406,PROD0033,3,0.05,1347.45,575.28
2438,ORD001407,PROD0048,4,0.0,465.28,118.24
2439,ORD001407,PROD0019,1,0.15,728.99,190.3
2440,ORD001408,PROD0030,1,0.0,1270.34,514.52
2441,ORD001409,PROD0070,2,0.2,77.23,8.55
2442,ORD001410,PROD0028,2,0.0,1537.82,531.82
2443,ORD001410,PROD0104,2,0.1,464.45,103.77
2444,ORD001411,PROD0071,1,0.0,99.51,32.19
2445,ORD001411,PROD0122,3,0.0,355.26,113.46
2446,ORD001411,PROD0106,1,0.0,110.4,47.37
2447,ORD001411,PROD0031,3,0.05,1010.27,261.74
2448,ORD001412,PROD0017,3,0.0,172.59,72.99
2449,ORD001412,PROD0123,4,0.0,924.72,319.92
2450,ORD001412,PROD0021,5,0.05,5640.34,1389.74
2451,ORD001413,PROD0102,3,0.0,858.21,358.89
2452,ORD001414,PROD0115,5,0.1,358.92,151.77
2453,ORD001415,PROD0012,1,0.0,851.9,345.99
2454,ORD001415,PROD0100,2,0.15,212.58,82.8
2455,ORD001416,PROD0050,5,0.15,376.76,126.46
2456,ORD001417,PROD0131,5,0.0,528.4,232.35
2457,ORD001417,PROD0029,2,0.05,468.27,220.97
2458,ORD001418,PROD0107,5,0.15,240.42,38.72
2459,ORD001419,PROD0146,4,0.0,214.0,56.0
2460,ORD001419,PROD0072,4,0.15,254.73,54.53
2461,ORD001419,PROD0127,5,0.0,366.6,128.2
2462,ORD001420,PROD0029,1,0.0,246.46,122.81
2463,ORD001421,PROD0133,1,0.0,234.47,109.5
2464,ORD001421,PROD0124,3,0.15,90.19,34.48
2465,ORD001422,PROD0048,1,0.15,98.87,12.11
2466,ORD001422,PROD0147,2,0.2,318.4,47.68
2467,ORD001423,PROD0125,5,0.15,792.84,244.49
2468,ORD001423,PROD0135,5,0.0,94.6,45.7
2469,ORD001424,PROD0037,1,0.05,852.87,363.61
2470,ORD001424,PROD0074,3,0.05,188.64,68.58
2471,ORD001425,PROD0128,2,0.0,163.92,43.38
2472,ORD001426,PROD0150,5,0.1,621.5,230.85
2473,ORD001427,PROD0141,1,0.0,91.79,32.44
2474,ORD001427,PROD0066,1,0.1,66.16,14.71
2475,ORD001428,PROD0015,1,0.0,273.62,88.13
2476,ORD001428,PROD0005,1,0.15,740.95,119.98
2477,ORD001429,PROD0095,1,0.15,85.86,28.6
2478,ORD001429,PROD0076,4,0.15,293.35,65.11
2479,ORD001430,PROD0030,1,0.0,1270.34,514.52
2480,ORD001431,PROD0123,4,0.0,924.72,319.92
2481,ORD001432,PROD0133,1,0.15,199.3,74.33
2482,ORD001432,PROD0008,1,0.1,172.48,65.54
2483,ORD001432,PROD0138,2,0.05,341.87,154.53
2484,ORD001432,PROD0052,4,0.05,1469.76,517.08
2485,ORD001433,PROD0062,1,0.0,35.5,14.16
2486,ORD001433,PROD0064,4,0.05,407.13,144.69
2487,ORD001434,PROD0030,2,0.0,2540.68,1029.04
2488,ORD001435,PROD0071,3,0.0,298.53,96.57
2489,ORD001435,PROD0088,3,0.0,128.25,32.07
2490,ORD001436,PROD0142,5,0.0,439.45,171.65
2491,ORD001437,PROD0046,5,0.05,2692.92,627.57
2492,ORD001437,PROD0050,1,0.15,75.35,25.29
2493,ORD001438,PROD0081,1,0.0,55.72,16.16
2494,ORD001439,PROD0145,3,0.05,122.75,35.27
2495,ORD001440,PROD0006,2,0.05,1008.92,277.3
2496,ORD001440,PROD0058,4,0.05,1297.74,512.18
2497,ORD001440,PROD0008,1,0.0,191.64,84.7
2498,ORD001440,PROD0034,5,0.0,1594.95,520.35
2499,ORD001441,PROD0009,2,0.0,1854.98,642.82
2500,ORD001441,PROD0130,3,0.15,215.35,85.21
2501,ORD001441,PROD0131,5,0.0,528.4,232.35
2502,ORD001442,PROD0028,3,0.0,2306.73,797.73
2503,ORD001442,PROD0007,5,0.05,5225.19,1786.49
2504,ORD001443,PROD0060,5,0.0,4212.7,1326.5
2505,ORD001443,PROD0062,1,0.0,35.5,14.16
2506,ORD001443,PROD0120,2,0.1,228.89,50.01
2507,ORD001444,PROD0095,5,0.0,505.05,218.75
2508,ORD001445,PROD0039,2,0.0,879.06,375.5
2509,ORD001445,PROD0018,2,0.05,376.66,169.76
2510,ORD001445,PROD0088,4,0.2,136.8,8.56
2511,ORD001446,PROD0039,3,0.0,1318.59,563.25
2512,ORD001446,PROD0079,4,0.0,253.24,114.28
2513,ORD001446,PROD0054,1,0.0,165.73,65.63
2514,ORD001447,PROD0063,1,0.15,68.38,19.46
2515,ORD001448,PROD0127,2,0.0,146.64,51.28
2516,ORD001449,PROD0005,3,0.0,2615.13,752.22
2517,ORD001449,PROD0145,3,0.15,109.83,22.35
2518,ORD001450,PROD0137,3,0.15,209.92,42.43
2519,ORD001450,PROD0078,3,0.1,277.07,75.47
2520,ORD001451,PROD0148,3,0.1,121.04,27.53
2521,ORD001451,PROD0060,5,0.0,4212.7,1326.5
2522,ORD001452,PROD0027,1,0.1,516.27,94.05
2523,ORD001452,PROD0035,5,0.0,3606.1,1509.25
2524,ORD001453,PROD0103,5,0.0,1123.3,432.9
2525,ORD001453,PROD0119,5,0.1,220.05,75.35
2526,ORD001454,PROD0080,4,0.0,262.4,98.72
2527,ORD001455,PROD0056,1,0.0,361.31,109.81
2528,ORD001456,PROD0116,2,0.1,297.79,95.53
2529,ORD001457,PROD0142,1,0.05,83.5,29.94
2530,ORD001457,PROD0145,3,0.0,129.21,41.73
2531,ORD001458,PROD0043,5,0.0,4461.85,1696.35
2532,ORD001458,PROD0140,3,0.05,385.21,161.86
2533,ORD001459,PROD0105,2,0.0,582.16,171.04
2534,ORD001460,PROD0063,1,0.2,64.36,15.44
2535,ORD001461,PROD0143,2,0.0,144.9,38.96
2536,ORD001461,PROD0062,5,0.15,150.88,44.18
2537,ORD001461,PROD0090,3,0.15,243.07,83.14
2538,ORD001462,PROD0069,4,0.0,302.68,105.08
2539,ORD001462,PROD0092,3,0.0,199.41,92.76
2540,ORD001462,PROD0025,4,0.0,1946.56,733.32
2541,ORD001462,PROD0018,2,0.0,396.48,189.58
2542,ORD001463,PROD0023,1,0.05,1294.42,279.94
2543,ORD001464,PROD0009,4,0.05,3524.46,1100.14
2544,ORD001464,PROD0094,1,0.05,177.76,76.32
2545,ORD001465,PROD0025,3,0.2,1167.94,258.01
2546,ORD001465,PROD0120,1,0.05,120.8,31.36
2547,ORD001465,PROD0108,3,0.05,93.65,28.94
2548,ORD001465,PROD0029,1,0.05,234.14,110.49
2549,ORD001466,PROD0122,4,0.0,473.68,151.28
2550,ORD001467,PROD0113,5,0.0,172.5,59.25
2551,ORD001468,PROD0035,4,0.15,2452.15,774.67
2552,ORD001469,PROD0110,3,0.0,60.57,15.78
2553,ORD001470,PROD0138,4,0.15,611.76,237.08
2554,ORD001470,PROD0073,3,0.05,103.28,45.74
2555,ORD001471,PROD0120,2,0.15,216.17,37.29
2556,ORD001472,PROD0095,3,0.05,287.88,116.1
2557,ORD001472,PROD0017,5,0.1,258.88,92.88
2558,ORD001473,PROD0030,4,0.1,4573.22,1549.94
2559,ORD001473,PROD0070,1,0.05,45.86,11.52
2560,ORD001473,PROD0067,2,0.0,100.48,45.28
2561,ORD001474,PROD0086,1,0.2,80.45,20.95
2562,ORD001475,PROD0072,5,0.05,355.87,105.62
2563,ORD001475,PROD0032,4,0.05,728.16,283.48
2564,ORD001476,PROD0131,1,0.05,100.4,41.19
2565,ORD001476,PROD0012,5,0.05,4046.52,1516.97
2566,ORD001476,PROD0014,3,0.0,3621.54,1165.14
2567,ORD001477,PROD0079,2,0.0,126.62,57.14
2568,ORD001478,PROD0050,2,0.0,177.3,77.18
2569,ORD001478,PROD0032,1,0.05,182.04,70.87
2570,ORD001478,PROD0103,4,0.1,808.78,256.46
2571,ORD001478,PROD0049,4,0.0,3491.16,1456.16
2572,ORD001479,PROD0083,3,0.05,38.76,16.08
2573,ORD001479,PROD0078,5,0.0,513.1,177.1
2574,ORD001480,PROD0132,2,0.15,53.87,8.09
2575,ORD001481,PROD0105,5,0.05,1382.63,354.83
2576,ORD001481,PROD0088,5,0.0,213.75,53.45
2577,ORD001481,PROD0014,3,0.0,3621.54,1165.14
2578,ORD001482,PROD0019,5,0.2,3430.52,737.07
2579,ORD001483,PROD0070,2,0.15,82.06,13.38
2580,ORD001483,PROD0052,4,0.0,1547.12,594.44
2581,ORD001484,PROD0072,5,0.1,337.14,86.89
2582,ORD001485,PROD0093,1,0.1,220.97,63.22
2583,ORD001486,PROD0094,1,0.0,187.12,85.68
2584,ORD001487,PROD0039,4,0.0,1758.12,751.0
2585,ORD001487,PROD0082,4,0.05,72.54,33.78
2586,ORD001487,PROD0007,2,0.1,1980.07,604.59
2587,ORD001488,PROD0137,3,0.05,234.61,67.12
2588,ORD001488,PROD0069,5,0.0,378.35,131.35
2589,ORD001488,PROD0091,1,0.0,212.96,60.64
2590,ORD001489,PROD0062,4,0.05,134.9,49.54
2591,ORD001489,PROD0029,4,0.0,985.84,491.24
2592,ORD001489,PROD0046,4,0.1,2040.95,388.67
2593,ORD001490,PROD0128,5,0.15,348.33,46.98
2594,ORD001490,PROD0037,5,0.0,4488.8,2042.5
2595,ORD001491,PROD0074,3,0.05,188.64,68.58
2596,ORD001491,PROD0037,4,0.0,3591.04,1634.0
2597,ORD001492,PROD0056,5,0.0,1806.55,549.05
2598,ORD001492,PROD0116,1,0.0,165.44,64.31
2599,ORD001493,PROD0081,5,0.15,236.81,39.01
2600,ORD001494,PROD0008,4,0.0,766.56,338.8
2601,ORD001494,PROD0096,4,0.0,231.84,72.44
2602,ORD001494,PROD0028,2,0.2,1230.26,224.26
2603,ORD001495,PROD0045,2,0.0,1051.58,317.92
2604,ORD001495,PROD0084,3,0.05,273.26,88.76
2605,ORD001495,PROD0038,5,0.0,4307.3,1656.55
2606,ORD001496,PROD0112,3,0.0,609.84,266.76
2607,ORD001497,PROD0030,3,0.15,3239.37,971.91
2608,ORD001497,PROD0065,3,0.2,25.18,7.75
2609,ORD001497,PROD0104,1,0.15,219.33,38.99
2610,ORD001498,PROD0010,2,0.05,2764.37,1072.01
2611,ORD001499,PROD0060,5,0.15,3580.79,694.59
2612,ORD001500,PROD0109,2,0.0,109.58,31.3
2613,ORD001500,PROD0127,1,0.0,73.32,25.64
2614,ORD001501,PROD0113,4,0.1,124.2,33.6
2615,ORD001501,PROD0145,5,0.0,215.35,69.55
2616,ORD001501,PROD0013,4,0.0,3598.08,1457.16
2617,ORD001502,PROD0097,1,0.0,297.9,84.38
2618,ORD001502,PROD0108,4,0.0,131.44,45.16
2619,ORD001503,PROD0061,3,0.1,190.92,67.29
2620,ORD001504,PROD0119,1,0.1,44.01,15.07
2621,ORD001505,PROD0023,2,0.05,2588.84,559.88
2622,ORD001506,PROD0136,5,0.05,115.71,52.96
2623,ORD001506,PROD0098,1,0.1,80.92,19.97
2624,ORD001507,PROD0052,4,0.0,1547.12,594.44
2625,ORD001507,PROD0047,5,0.0,3096.15,1273.3
2626,ORD001507,PROD0041,5,0.05,922.12,363.32
2627,ORD001508,PROD0119,1,0.0,48.9,19.96
2628,ORD001509,PROD0026,2,0.05,1292.53,469.01
2629,ORD001509,PROD0040,3,0.0,2254.65,678.84
2630,ORD001509,PROD0086,4,0.1,362.02,124.02
2631,ORD001510,PROD0102,2,0.05,543.53,210.65
2632,ORD001511,PROD0101,2,0.0,328.74,141.5
2633,ORD001511,PROD0054,1,0.0,165.73,65.63
2634,ORD001512,PROD0018,1,0.0,198.24,94.79
2635,ORD001512,PROD0099,3,0.05,447.59,143.99
2636,ORD001513,PROD0070,3,0.0,144.81,41.79
2637,ORD001514,PROD0082,3,0.1,51.54,22.47
2638,ORD001515,PROD0124,4,0.1,127.33,53.05
2639,ORD001515,PROD0054,4,0.05,629.77,229.37
2640,ORD001516,PROD0001,2,0.0,2084.84,896.28
2641,ORD001517,PROD0078,3,0.0,307.86,106.26
2642,ORD001517,PROD0101,4,0.0,657.48,283.0
2643,ORD001518,PROD0116,4,0.2,529.41,124.89
2644,ORD001519,PROD0127,4,0.1,263.95,73.23
2645,ORD001520,PROD0054,4,0.05,629.77,229.37
2646,ORD001521,PROD0095,3,0.05,287.88,116.1
2647,ORD001522,PROD0095,1,0.05,95.96,38.7
2648,ORD001522,PROD0142,3,0.0,263.67,102.99
2649,ORD001523,PROD0086,4,0.0,402.24,164.24
2650,ORD001524,PROD0143,4,0.1,260.82,48.94
2651,ORD001525,PROD0119,3,0.0,146.7,59.88
2652,ORD001525,PROD0027,2,0.05,1089.9,245.46
2653,ORD001525,PROD0061,2,0.05,134.35,51.93
2654,ORD001526,PROD0055,5,0.05,3617.98,1018.58
2655,ORD001527,PROD0146,1,0.1,48.15,8.65
2656,ORD001527,PROD0023,1,0.1,1226.3,211.82
2657,ORD001528,PROD0097,5,0.0,1489.5,421.9
2658,ORD001529,PROD0069,5,0.0,378.35,131.35
2659,ORD001530,PROD0123,2,0.0,462.36,159.96
2660,ORD001530,PROD0126,2,0.15,341.53,115.73
2661,ORD001531,PROD0088,2,0.15,72.67,8.55
2662,ORD001532,PROD0055,5,0.0,3808.4,1209.0
2663,ORD001533,PROD0135,2,0.0,37.84,18.28
2664,ORD001534,PROD0002,2,0.0,2008.52,914.2
2665,ORD001534,PROD0009,1,0.1,834.74,228.66
2666,ORD001535,PROD0101,3,0.15,419.14,138.28
2667,ORD001536,PROD0127,4,0.0,293.28,102.56
2668,ORD001536,PROD0025,5,0.05,2311.54,794.99
2669,ORD001537,PROD0044,4,0.0,1981.68,534.84
2670,ORD001537,PROD0042,5,0.15,2832.58,508.98
2671,ORD001538,PROD0098,1,0.0,89.91,28.96
2672,ORD001539,PROD0079,5,0.0,316.55,142.85
2673,ORD001540,PROD0016,4,0.05,4265.5,1665.02
2674,ORD001541,PROD0045,5,0.05,2497.5,663.35
2675,ORD001541,PROD0051,4,0.0,2150.2,705.44
2676,ORD001541,PROD0034,4,0.1,1148.36,288.68
2677,ORD001542,PROD0118,1,0.0,153.76,68.08
2678,ORD001542,PROD0042,5,0.2,2665.96,342.36
2679,ORD001543,PROD0146,3,0.0,160.5,42.0
2680,ORD001544,PROD0135,2,0.1,34.06,14.5
2681,ORD001545,PROD0101,2,0.0,328.74,141.5
2682,ORD001546,PROD0039,1,0.0,439.53,187.75
2683,ORD001546,PROD0088,5,0.1,192.38,32.08
2684,ORD001547,PROD0144,2,0.0,317.78,154.52
2685,ORD001547,PROD0136,4,0.0,97.44,47.24
2686,ORD001547,PROD0028,3,0.1,2076.06,567.06
2687,ORD001548,PROD0139,5,0.05,758.91,304.06
2688,ORD001549,PROD0100,2,0.1,225.09,95.31
2689,ORD001550,PROD0119,3,0.2,117.36,30.54
2690,ORD001550,PROD0129,2,0.0,126.56,44.08
